iteration,train_accuracy,test_accuracy,loss,time,individualize,accountant,seed,dataset_name,batch_size,ratios,budgets,linear_budgets,max_grad_norm,noise_multiplier,weights,optimizer,momentum,learning_rate,epochs,class_budgets,epsilon_0,linear_epsilon_0,epsilon_1,linear_epsilon_1,epsilon_2,linear_epsilon_2,accuracy_0,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_6,accuracy_7,accuracy_8,accuracy_9
0,11.005091663595287,10.05301167793485,2.3024420738220215,1.6942882537841797,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.05880230910203268,1.0605655558573548,0.22424067704730738,1.2513721597446177,0.4463136424492585,1.5625414690203487,0.0,0.0,0.0,80.39555863983345,0.0,0.0,15.174506828528072,0.0,0.0,0.0
100,19.057564464829298,19.587430854333128,2.244044303894043,32.02738070487976,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.15208327554609102,1.1642571865482696,0.34090863931443854,1.4062247613350207,0.60727702520523,1.8354267673062086,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,33.23914438210683,33.942839582052855,1.9893625974655151,59.870158195495605,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.21689016308706807,1.2422076543904228,0.44669452483352334,1.563136726895005,0.7319268218394179,2.079082772798908,2.0642201834862384,78.56442439694058,57.652446372619906,42.36641221374046,17.39992072929053,29.991610738255034,0.7587253414264037,0.5448241703813769,0.060240963855421686,0.0
300,47.027587807308514,48.0600799016595,1.5516802072525024,91.96588683128357,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.26768179467414516,1.3069312013726975,0.5451995169158778,1.7249525052500099,0.851147008211825,2.3423319857187894,28.038990825688074,79.91763090802118,78.2116172571704,50.79805690492714,45.97701149425287,48.90939597315436,20.43500252908447,22.387320455671123,2.5903614457831323,0.8150470219435737
400,59.414117422225864,60.96342962507683,1.3197147846221924,121.17068934440613,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.31108290115667314,1.3649023684811687,0.630431950724559,1.8784217897033515,0.9660320790661636,2.627498043294107,55.44724770642202,85.25201019807805,86.84020245842372,67.10617626648161,60.959175584621484,63.464765100671144,37.12696004046535,45.41852402179297,13.614457831325302,5.705329153605016
500,68.56546132110242,69.5720651505839,1.0182732343673706,150.16070699691772,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.34970705044638034,1.418651894274187,0.7064096632895174,2.026701639086965,1.0751552734930694,2.93044788608872,61.7545871559633,84.58521278682095,88.88888888888889,74.87855655794587,73.44431232659532,78.73322147651007,41.679312089023774,70.48043585933631,23.674698795180724,31.661442006269592
600,72.73298114855918,73.97049784880147,0.9022102355957031,180.073739528656,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.38491216596752903,1.469485244957852,0.7757474461884287,2.1722151344752847,1.1766994952277376,3.243650831306284,67.88990825688073,85.54618552657384,89.82887442757291,75.53782095766829,77.76456599286564,81.50167785234899,52.75670207384927,77.81079742446755,29.457831325301203,50.03134796238245
700,76.74351939063844,76.92455439459127,0.7342981100082397,209.31834506988525,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.4175053346180133,1.5181695027312574,0.8400243424222387,2.3164233634503915,1.271275026175796,3.5653956382355365,70.5848623853211,87.54657776034517,90.5760424198602,77.23802914642609,81.01466508125247,81.1241610738255,61.05209914011128,82.4665676077266,33.13253012048193,59.310344827586206
800,78.47850717337592,79.13721573448063,0.7521241307258606,239.21705865859985,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.44802175835323055,1.5652127517349514,0.900271163567232,2.460270156345635,1.3601229068875857,3.896672200216725,72.93577981651376,88.80172582859385,91.25090383224874,78.14018043025676,82.75862068965517,81.92114093959732,64.74456246838645,83.25903912828133,42.40963855421687,66.26959247648902
900,80.32679470903804,80.50476336816226,0.6755752563476562,268.12333273887634,clipping,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",2.0,2.3546071042592347,"[1.3545604914390204, 2.412625565740044, 3.2500322490466136]",SGD,0.5,0.1,50,,0.4768345364925939,1.6109668657724345,0.957214143576792,2.6044307873054118,1.4442292403710655,4.2385839540926,74.88532110091744,89.03706609139047,91.25090383224874,78.69535045107564,82.4811732065002,81.3758389261745,68.94284269094588,84.44774640911342,50.06024096385542,71.28526645768025
