iteration,train_accuracy,test_accuracy,loss,time,individualize,accountant,seed,dataset_name,batch_size,ratios,budgets,linear_budgets,max_grad_norm,noise_multiplier,weights,optimizer,momentum,learning_rate,epochs,class_budgets,epsilon_0,linear_epsilon_0,epsilon_1,linear_epsilon_1,epsilon_2,linear_epsilon_2,accuracy_0,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_6,accuracy_7,accuracy_8,accuracy_9
0,10.84811007821778,10.05301167793485,2.299999952316284,1.6550991535186768,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.10490665723358773,1.1106069383932404,0.12487615438421104,1.1330081262884835,0.1404598011962564,1.150802817738401,0.0,0.0,0.0,77.3768216516308,0.0,0.0,19.575113808801213,0.0,0.0,0.0
100,19.007057346055667,19.587430854333128,2.2413442134857178,32.52477550506592,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.14159841092571668,1.1521138792754375,0.24049850250587912,1.2718830291904122,0.35596224233176293,1.4275536461492804,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,18.728585664168612,19.587430854333128,2.2449569702148438,61.176981925964355,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.17633432336896548,1.1928367852078092,0.33921173494056217,1.4038405558433285,0.5030355494838639,1.653733649515495,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,19.116261927187846,19.587430854333128,2.2539279460906982,93.29751253128052,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.21073222690072724,1.234581723021908,0.417066485462038,1.517503401496029,0.6186036209352281,1.8563340851407006,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,18.83642518803664,19.587430854333128,2.224496603012085,121.9044737815857,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.244005720789299,1.276351632207328,0.48364735599402153,1.6219795634166458,0.7175542761449887,2.049414773689085,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,18.58115947964017,19.587430854333128,2.252628803253174,150.88277292251587,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.27392228297596205,1.3151125916301274,0.5429442933388873,1.7210667349782767,0.805773271382195,2.2384267411003838,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,19.06984998020667,19.587430854333128,2.2387092113494873,181.1833736896515,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.30118239295379284,1.3514558150778464,0.5970190258703552,1.8166951992090805,0.8862979970130825,2.4261314599893553,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,18.981121258036776,19.587430854333128,2.2080137729644775,209.85398626327515,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.3264168449999178,1.3859929927235515,0.6471194862049151,1.9100310265715787,0.960972461870276,2.614237483977945,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,18.776362668413938,19.587430854333128,2.2514069080352783,239.3628990650177,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.3500352807175106,1.4191176151977554,0.6940508705338304,2.001808196849396,1.0309769411009586,2.8038036481629867,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,18.92924908199899,19.587430854333128,2.2150394916534424,267.80612993240356,sampling,rdp,0,SVHN,1024,"[0.33999481278239624, 0.43000668878059434, 0.22999849843700942]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",0.6,2.532611694335938,"[0.007836914984130859, 0.014758301633666992, 0.021252442193725588]",SGD,0.5,0.2,80,,0.37233186421313974,1.4511144743567894,0.7383878757462607,2.092559328164319,1.097160840069953,2.9956488127317487,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
