iteration,train_accuracy,test_accuracy,loss,time,individualize,accountant,seed,dataset_name,batch_size,ratios,budgets,linear_budgets,max_grad_norm,noise_multiplier,weights,optimizer,momentum,learning_rate,epochs,class_budgets,epsilon_0,linear_epsilon_0,epsilon_1,linear_epsilon_1,epsilon_2,linear_epsilon_2,accuracy_0,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_6,accuracy_7,accuracy_8,accuracy_9
1100,49.452,49.11,1.7416960000991821,331.8633506298065,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.5927661345440632,1.80898539804774,1.1781585063737945,3.2483868081044163,1.7556288582256145,5.7870858544503045,51.6,66.9,25.1,31.8,38.1,44.3,56.9,57.7,60.1,58.6
1200,50.076,50.05,1.5919740200042725,358.4529330730438,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.6206064684431034,1.8600557649714007,1.2339586353131649,3.4347997784450075,1.8395612789690263,6.293776443147307,53.7,67.6,29.2,30.4,41.3,49.9,53.6,55.3,63.5,56.0
1300,51.312,50.74,1.260990858078003,385.4005253314972,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.6474035014762625,1.9105735815951814,1.2877197787397985,3.6245124356119787,1.9205036565007867,6.824394754646493,50.0,69.3,31.7,32.2,37.5,49.9,56.5,56.1,64.6,59.6
1400,51.218,51.08,1.4376248121261597,414.7548203468323,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.6732803340282014,1.9606583976989154,1.3396803097757188,3.8178227896274066,1.9987960056413185,7.380165070519619,53.2,70.1,27.3,30.9,36.8,48.2,59.9,59.0,66.2,59.2
1500,52.54,52.46,1.281053066253662,445.64605808258057,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.6983267561318685,2.0103860255262154,1.3900170666704212,4.014918573701555,2.0747063513730386,7.96220802425859,53.5,68.8,34.2,32.5,34.6,51.7,62.2,59.3,65.8,62.0
1600,53.558,53.56,1.287838339805603,476.2741541862488,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.7226278929651128,2.0598391412178634,1.438896226207629,4.216039693694339,2.1484702885562337,8.57173608028265,54.6,70.4,33.2,36.2,41.9,49.9,61.0,62.6,64.8,61.0
1700,54.302,53.64,1.4211580753326416,507.1197633743286,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.7462487233531925,2.1090734405741354,1.4864447750292682,4.421348654625905,2.220281852657674,9.209926342310668,55.7,71.2,33.2,33.1,37.8,53.8,65.9,60.5,64.8,60.4
1800,54.338,54.66,1.352213740348816,538.1562786102295,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.7692481194290663,2.158142977832234,1.5327795546993925,4.63103115377159,2.2903057253495063,9.877957161489432,55.2,70.5,37.2,33.2,37.3,55.2,65.8,61.9,68.2,62.1
1900,55.178,55.02,1.4565249681472778,568.5545554161072,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.7916756441074448,2.207091629552161,1.5779959400663697,4.845235931680303,2.3586885702457825,10.577071267006984,53.7,71.3,37.1,35.6,38.2,51.4,66.8,60.7,71.0,64.4
2000,55.272,55.4,1.4397929906845093,599.8944358825684,sampling,rdp,0,CIFAR10,1024,"[0.33332, 0.33332, 0.33336]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.0,2.5374942626953128,"[0.01094970792175293, 0.020617676575073244, 0.029687500703125]",SGD,0.5,0.2,60,,0.8135755106989414,2.255959791812734,1.6221797604032302,5.064116855990956,2.4255558096622565,11.30851305368645,56.7,72.5,37.3,37.2,37.8,53.7,64.0,62.5,69.0,63.3
