iteration,train_accuracy,test_accuracy,loss,time,individualize,accountant,seed,dataset_name,batch_size,ratios,budgets,linear_budgets,max_grad_norm,noise_multiplier,weights,optimizer,momentum,learning_rate,epochs,class_budgets,epsilon_0,linear_epsilon_0,epsilon_1,linear_epsilon_1,epsilon_2,linear_epsilon_2,accuracy_0,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_6,accuracy_7,accuracy_8,accuracy_9
2000,85.1945889130049,83.76229256299939,0.5322932600975037,220.37824606895447,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.7293154930415121,2.0736606865871208,1.4584707800956311,4.299379801533888,2.1888778703030343,8.925192270109179,80.38990825688073,90.93939988232987,92.5765244637262,80.29146426092991,85.96908442330559,83.55704697986577,73.19170460293374,87.518573551263,62.16867469879518,75.4858934169279
2100,85.75153227677902,83.98509526736325,0.5870115756988525,230.07667016983032,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.7485964131837046,2.1140307076282077,1.4969202405768993,4.467907778616672,2.246266280249448,9.452377340112916,80.79128440366972,91.50813885075505,92.45601349722824,81.64469118667591,86.286167261197,83.7248322147651,73.03995953464846,86.47845468053492,61.98795180722892,75.67398119122257
2200,85.71877090243936,84.21173939766442,0.6064944863319397,240.27634286880493,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.7674686426910071,2.1543060275001933,1.534575782679567,4.639357016842586,2.302497480317636,9.999123911614689,81.70871559633028,92.01804275348107,92.62472885032538,79.73629424011104,85.29528339278636,85.44463087248322,74.55741021750127,86.28033680039624,63.373493975903614,75.67398119122257
2300,86.10781222272274,84.43838352796558,0.5590131878852844,250.94803404808044,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.7859560448725278,2.194503982420646,1.5714872264175184,4.8138020863590905,2.3576589298186663,10.566186291597,80.9059633027523,92.17493626201215,92.43191130392866,80.08327550312283,85.65200158541418,84.94127516778524,77.08649468892261,87.27092620108965,63.01204819277108,75.79937304075236
2400,86.24431794913797,84.56899200983405,0.6556304693222046,261.84725880622864,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.8040831724064309,2.2346467735173663,1.6077036349520544,4.991336127540767,2.4117867939983064,11.1538730239319,81.30733944954129,91.31202196509119,92.62472885032538,80.91603053435115,85.09710661910424,84.39597315436242,77.13707637835104,87.32045567112432,65.66265060240964,77.05329153605015
2500,86.24704806366627,84.72649047326368,0.6026922464370728,272.11521911621094,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.8218749444783713,2.274760892037957,1.643258198639771,5.171993471544507,2.4649801625141903,11.763248796384707,81.19266055045871,91.31202196509119,92.84164859002169,81.5058986814712,86.286167261197,85.06711409395973,75.72078907435508,87.27092620108965,64.87951807228916,77.86833855799372
2600,86.18971565857187,84.96850030731407,0.6299425363540649,282.6532869338989,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.8393433824907067,2.3148465089037327,1.6782004725956814,5.3559091885406085,2.5172775033568855,12.394805869415578,82.28211009174312,91.54736222788782,92.69703543022415,81.81818181818181,86.95996829171621,85.10906040268456,76.07486090035407,86.92421991084696,65.90361445783132,77.4921630094044
2700,86.63881949847796,85.00307314074985,0.5380574464797974,293.5760769844055,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.8565139337994999,2.354936901755105,1.7125610030970837,5.543139312081777,2.5687110745203188,13.048994415553882,80.21788990825688,91.17474014512649,92.91395516992046,83.27550312283137,86.72215616329765,85.69630872483222,75.11380880121396,87.22139673105498,66.98795180722891,77.4921630094044
2800,86.50777400111934,85.07221880762138,0.49310898780822754,304.26853942871094,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.8734001666960165,2.395040561663837,1.7463690638303826,5.733745968608317,2.6193672590316224,13.727035179080422,81.82339449541284,91.68464404785252,93.2995902627139,81.64469118667591,85.96908442330559,85.52852348993288,76.63125948406677,87.12233779098564,66.98795180722891,76.86520376175548
2900,86.75075419413844,85.16057160417947,0.5075281262397766,314.7825675010681,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.8900162910669815,2.4351693224732744,1.7796533486416564,5.927801182054708,2.669248643029615,14.429123696227672,81.42201834862385,91.07668170229456,93.17907929621596,83.17140874392783,86.8014268727705,85.78020134228188,76.27718765806777,87.36998514115899,66.92771084337349,76.7398119122257
3000,86.40812482083624,85.51014136447449,0.8154057264328003,325.09588098526,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.9063762710726363,2.4753363136014537,1.8124419918955503,6.125387329468003,2.718412020977066,15.156235341477872,82.68348623853211,91.86114924494998,92.76934201012293,82.09576682859125,86.99960364645264,85.69630872483222,77.33940313606475,88.55869242199108,67.34939759036145,78.11912225705329
3100,87.15617620159166,85.6599569760295,0.5507720708847046,335.68789172172546,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.9224975198958227,2.515565225110744,1.844767748732245,6.326630251860968,2.7669047374010893,15.909314215048145,83.0848623853211,92.35144145910962,93.058568329718,83.03261623872311,87.95085216012683,85.48657718120805,77.2382397572079,87.76622090143636,66.3855421686747,77.05329153605015
3200,87.32680835961068,85.58312845728334,0.4409087002277374,346.6220488548279,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.9383785386587229,2.5558338708776955,1.876629769752979,6.531455218938719,2.8147256532352043,16.688596689719883,82.05275229357798,91.86114924494998,93.27548806941432,83.06731436502429,87.87158145065398,85.31879194630872,77.13707637835104,88.11292719167905,66.32530120481928,77.99373040752351
3300,87.0892883956482,85.62922556853104,0.5041899681091309,357.6088354587555,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.9540461213916729,2.5961929485094806,1.9080750951139034,6.740102247854053,2.8619365642824612,17.495375069927306,83.37155963302752,91.7042557364189,92.91395516992046,82.02637057598889,87.03923900118906,85.57046979865771,78.14871016691957,87.96433878157504,68.3132530120482,78.43260188087774
3400,86.98008381451602,85.77519975414874,0.44805896282196045,366.65885877609253,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.9694927787308308,2.6366067770966066,1.9391000507972946,6.9524912653802815,2.9085548215164576,18.330288876932887,82.85550458715596,92.72406354187096,92.76934201012293,81.12421929215823,87.43559254855332,85.94798657718121,79.05918057663126,88.11292719167905,66.80722891566265,79.18495297805643
3500,87.36776007753525,85.79824830977259,0.4639314115047455,376.255539894104,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.9847429466207402,2.677123632289695,1.969737795895327,7.168796554012107,2.9546026772827725,19.19409495462921,83.19954128440367,91.80231417925083,93.058568329718,82.61623872310895,87.47522790328973,86.45134228187919,77.79463834092059,88.31104507181773,67.40963855421687,78.55799373040752
3577,87.22715917932757,85.74062692071297,0.4140093922615051,384.83814215660095,clipping,rdp,0,SVHN,1024,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 2.0, 3.0]","[2.718281828459045, 7.38905609893065, 20.085536923187668]",1.6,2.29248046875,"[1.055056179775281, 1.879174484052533, 2.5314237573715253]",SGD,0.5,0.1,50,,0.9962010619161211,2.707974834310313,1.9927742605214975,7.335857136953054,2.9892151825916815,19.870081984344623,82.62614678899082,92.56717003333988,93.17907929621596,82.44274809160305,86.95996829171621,86.28355704697987,76.98533131006576,87.91480931154037,68.01204819277109,77.74294670846395
